interval,start,end
b6i11,24.1605571895834,24.289439608333403
b6i12,24.289439608333403,24.33223744375008
b6i13,24.33223744375008,24.46015275625007
b6i14,24.46015275625007,24.5012390645834
b6i15,24.5012390645834,24.624045826041733
b6i16,24.624045826041733,24.66483064791673
b6i17,24.66483064791673,24.7461812208334
b6i18,24.7461812208334,24.7874327833334
b6i19,24.7874327833334,24.828610158333404
b6i20,24.828610158333404,24.951014542708403
b6i21,24.951014542708403,24.9918983552084
b6i22,24.9918983552084,25.114794178125063
b6i23,25.114794178125063,25.15539058437506
b6i24,25.15539058437506,25.2781039895834
b6i25,25.2781039895834,25.31909209791673
b6i26,25.31909209791673,25.400855581250063
b6i27,25.400855581250063,25.4423001270834
b6i28,25.4423001270834,25.481673346875063
b6i29,25.481673346875063,25.600718222916733
b6i30,25.600718222916733,25.6398236302084
b6i31,25.6398236302084,25.758732661458392
b6i32,25.758732661458392,25.798237348958388
b6i33,25.798237348958388,25.91636038020839
b6i34,25.91636038020839,25.956260788541723
b6i35,25.956260788541723,26.03521221145839
b6i36,26.03521221145839,26.07491692083339
b7i1,26.07491692083339,26.113258966666724
b7i2,26.113258966666724,26.227913231250053
b7i3,26.227913231250053,26.26600991562505
b7i4,26.26600991562505,26.380577761458387
b7i5,26.380577761458387,26.419074323958384
b7i6,26.419074323958384,26.533561350000053
b7i7,26.533561350000053,26.57181769375005
b7i8,26.57181769375005,26.64815250625005
b7i9,26.64815250625005,26.68623150625005
b7i10,26.68623150625005,26.72488480312505
b7i11,26.72488480312505,26.839228514583382
b7i12,26.839228514583382,26.87764650312505
b7i13,26.87764650312505,26.99192724166672
b7i14,26.99192724166672,27.030116054166715
b7i15,27.030116054166715,27.14309225729172
b7i16,27.14309225729172,27.17980765000005
b7i17,27.17980765000005,27.25307668541672
b7i18,27.25307668541672,27.289630811458387
b7i19,27.289630811458387,27.326132405208387
b7i20,27.326132405208387,27.436548030208385
b7i21,27.436548030208385,27.472837700000053
b7i22,27.472837700000053,27.58323020000005
b7i23,27.58323020000005,27.619922262500047
b7i24,27.619922262500047,27.730293781250047
b7i25,27.730293781250047,27.76677768750005
b7i26,27.76677768750005,27.840198361458377
b7i27,27.840198361458377,27.87713386145837
b7i28,27.87713386145837,27.91341311145837
b7i29,27.91341311145837,28.02375574479171
b7i30,28.02375574479171,28.060434213541708
b7i31,28.060434213541708,28.168371738541712
b7i32,28.168371738541712,28.20425180104172
b7i33,28.20425180104172,28.311598738541715
b7i34,28.311598738541715,28.34728408229171
b7i35,28.34728408229171,28.41851030104172
b7i36,28.41851030104172,28.454643905208385
b8i1,28.454643905208385,28.48954688437505
b8i2,28.48954688437505,28.59456428854172
b8i3,28.59456428854172,28.62928033854172
b8i4,28.62928033854172,28.73374288333338
b8i5,28.73374288333338,28.768278009375045
b8i6,28.768278009375045,28.87277897083338
b8i7,28.87277897083338,28.90771597083338
b8i8,28.90771597083338,28.97745440833338
b8i9,28.97745440833338,29.01225622083338
b8i10,29.01225622083338,29.047013408333378
b8i11,29.047013408333378,29.151596794791708
b8i12,29.151596794791708,29.18617685729171
b8i13,29.18617685729171,29.290804202083383
b8i14,29.290804202083383,29.32578400729172
b8i15,29.32578400729172,29.43045757604172
b8i16,29.43045757604172,29.465261305208383
b8i17,29.465261305208383,29.53246319479172
b8i18,29.53246319479172,29.566001376041715
b8i19,29.566001376041715,29.599498957291715
b8i20,29.599498957291715,29.70030907187505
b8i21,29.70030907187505,29.73420694687505
b8i22,29.73420694687505,29.83508889062505
b8i23,29.83508889062505,29.86825951666672
b8i24,29.86825951666672,29.96921626666672
b8i25,29.96921626666672,30.00278782916672
b8i26,30.00278782916672,30.06981064166672
b8i27,30.06981064166672,30.10381966666672
b8i28,30.10381966666672,30.13723154166672
b8i29,30.13723154166672,30.23778515312505
b8i30,30.23778515312505,30.271594545833384
b8i31,30.271594545833384,30.372230308333386
b8i32,30.372230308333386,30.405881886458385
b8i33,30.405881886458385,30.506050136458377
b8i34,30.506050136458377,30.538996386458376
b8i35,30.538996386458376,30.60477513645837
b8i36,30.60477513645837,30.63760788645837
b9i1,30.63760788645837,30.6698572041667
b9i2,30.6698572041667,30.76692829895837
b9i3,30.76692829895837,30.7990299822917
b9i4,30.7990299822917,30.89566238125004
b9i5,30.89566238125004,30.92816191250004
b9i6,30.92816191250004,31.02490139270837
b9i7,31.02490139270837,31.05671617395837
b9i8,31.05671617395837,31.121317673958377
b9i9,31.121317673958377,31.15356479895837
b9i10,31.15356479895837,31.185776423958373
b9i11,31.185776423958373,31.282734047916705
b9i12,31.282734047916705,31.314804547916705
b9i13,31.314804547916705,31.411339186458367
b9i14,31.411339186458367,31.44380201562503
b9i15,31.44380201562503,31.54045084062503
b9i16,31.54045084062503,31.572773917708364
b9i17,31.572773917708364,31.6367885572917
b9i18,31.6367885572917,31.66900850312503
b9i19,31.66900850312503,31.7001383385417
b9i20,31.7001383385417,31.793330677083368
b9i21,31.793330677083368,31.82432986250004
b9i22,31.82432986250004,31.91817918125004
b9i23,31.91817918125004,31.94904828333337
b9i24,31.94904828333337,32.042505380208375
b9i25,32.042505380208375,32.07376647395837
b9i26,32.07376647395837,32.13619147395837
b9i27,32.13619147395837,32.16735559895837
b9i28,32.16735559895837,32.19848766145837
b9i29,32.19848766145837,32.2922093072917
b9i30,32.2922093072917,32.3232139010417
b9i31,32.3232139010417,32.4165545229167
b9i32,32.4165545229167,32.44794736562503
b9i33,32.44794736562503,32.54142360833336
b9i34,32.54142360833336,32.57269000937503
b9i35,32.57269000937503,32.63461822291669
b9i36,32.63461822291669,32.66579125625003
b10i1,32.66579125625003,32.69642272500003
b10i2,32.69642272500003,32.78660537812503
b10i3,32.78660537812503,32.816607411458364
b10i4,32.816607411458364,32.906942040625026
b10i5,32.906942040625026,32.93733207187503
b10i6,32.93733207187503,33.02781775625003
b10i7,33.02781775625003,33.057585191666696
b10i8,33.057585191666696,33.1180398791667
b10i9,33.1180398791667,33.148223254166695
b10i10,33.148223254166695,33.17837750416669
b10i11,33.17837750416669,33.26866597291668
b10i12,33.26866597291668,33.29870434791668
b10i13,33.29870434791668,33.389147319791675
b10i14,33.389147319791675,33.41957036875001
b10i15,33.41957036875001,33.50966981250001
b10i16,33.50966981250001,33.53997771875
b10i17,33.53997771875,33.60050644062501
b10i18,33.60050644062501,33.63023294062501
b10i19,33.63023294062501,33.66042703854168
b10i20,33.66042703854168,33.74886291562502
b10i21,33.74886291562502,33.77795821041669
b10i22,33.77795821041669,33.86606563645835
b10i23,33.86606563645835,33.89505325104169
b10i24,33.89505325104169,33.98283586145835
b10i25,33.98283586145835,34.01220608020835
b10i26,34.01220608020835,34.07086592395836
b10i27,34.07086592395836,34.10015567395836
b10i28,34.10015567395836,34.128931523958364
b10i29,34.128931523958364,34.217048892708355
b10i30,34.217048892708355,34.24620611145835
b10i31,34.24620611145835,34.33400481562502
b10i32,34.33400481562502,34.36305725312502
b10i33,34.36305725312502,34.451025341666686
b10i34,34.451025341666686,34.47997412291669
b10i35,34.47997412291669,34.53875771145836
b10i36,34.53875771145836,34.56811059375003
b11i1,34.56811059375003,34.59696950000003
b11i2,34.59696950000003,34.68350787500003
b11i3,34.68350787500003,34.71235400000003
b11i4,34.71235400000003,34.79889237500004
b11i5,34.79889237500004,34.82773850000004
b11i6,34.82773850000004,34.91427687500004
b11i7,34.91427687500004,34.94312300000004
b11i8,34.94312300000004,35.000815250000045
b11i9,35.000815250000045,35.029661375000046
b11i10,35.029661375000046,35.05850750000005
b11i11,35.05850750000005,35.14504587500005
b11i12,35.14504587500005,35.17389200000005
b11i13,35.17389200000005,35.260430375000055
b11i14,35.260430375000055,35.28927650000006
b11i15,35.28927650000006,35.37581487500006
b11i16,35.37581487500006,35.40466100000006
b11i17,35.40466100000006,35.462353250000064
b11i18,35.462353250000064,35.491199375000065
b11i19,35.491199375000065,35.520045500000066
b11i20,35.520045500000066,35.60658387500007
b11i21,35.60658387500007,35.63543000000007
b11i22,35.63543000000007,35.721968375000074
b11i23,35.721968375000074,35.750814500000075
b11i24,35.750814500000075,35.83735287500008
b11i25,35.83735287500008,35.86619900000008
b11i26,35.86619900000008,35.92389125000008
b11i27,35.92389125000008,35.95273737500008
b11i28,35.95273737500008,35.981583500000085
b11i29,35.981583500000085,36.06812187500009
b11i30,36.06812187500009,36.09696800000009
b11i31,36.09696800000009,36.18350637500009
b11i32,36.18350637500009,36.212352500000094
b11i33,36.212352500000094,36.2988908750001
b11i34,36.2988908750001,36.3277370000001
b11i35,36.3277370000001,36.3854292500001
b11i36,36.3854292500001,36.4142753750001
b12i1,36.4142753750001,36.4431215000001
b12i2,36.4431215000001,36.52965987500011
b12i3,36.52965987500011,36.55850600000011
b12i4,36.55850600000011,36.64504437500011
b12i5,36.64504437500011,36.67389050000011
b12i6,36.67389050000011,36.76042887500012
b12i7,36.76042887500012,36.78927500000012
b12i8,36.78927500000012,36.84696725000012
b12i9,36.84696725000012,36.87581337500012
b12i10,36.87581337500012,36.90465950000012
b12i11,36.90465950000012,36.991197875000125
b12i12,36.991197875000125,37.02004400000013
b12i13,37.02004400000013,37.10658237500013
b12i14,37.10658237500013,37.13542850000013
b12i15,37.13542850000013,37.221966875000135
b12i16,37.221966875000135,37.250813000000136
b12i17,37.250813000000136,37.30850525000014
b12i18,37.30850525000014,37.33735137500014
b12i19,37.33735137500014,37.36619750000014
b12i20,37.36619750000014,37.452735875000144
b12i21,37.452735875000144,37.48158200000015
b12i22,37.48158200000015,37.56812037500015
b12i23,37.56812037500015,37.59696650000015
b12i24,37.59696650000015,37.68350487500015
b12i25,37.68350487500015,37.71235100000016
b12i26,37.71235100000016,37.77004325000016
b12i27,37.77004325000016,37.79888937500016
b12i28,37.79888937500016,37.82773550000016
b12i29,37.82773550000016,37.91427387500016
b12i30,37.91427387500016,37.94312000000016
b12i31,37.94312000000016,38.02965837500017
b12i32,38.02965837500017,38.05850450000017
b12i33,38.05850450000017,38.14504287500017
b12i34,38.14504287500017,38.17388900000017
b12i35,38.17388900000017,38.231581250000175
b12i36,38.231581250000175,38.26042737500018
b13i1,38.26042737500018,38.28927350000018
b13i2,38.28927350000018,38.37581187500018
b13i3,38.37581187500018,38.40465800000018
b13i4,38.40465800000018,38.491196375000186
b13i5,38.491196375000186,38.52004250000019
b13i6,38.52004250000019,38.60658087500019
b13i7,38.60658087500019,38.63542700000019
b13i8,38.63542700000019,38.693119250000194
b13i9,38.693119250000194,38.7219653750002
b13i10,38.7219653750002,38.7508115000002
b13i11,38.7508115000002,38.8373498750002
b13i12,38.8373498750002,38.8661960000002
b13i13,38.8661960000002,38.952734375000205
b13i14,38.952734375000205,38.981580500000206
b13i15,38.981580500000206,39.06811887500021
b13i16,39.06811887500021,39.09696500000021
b13i17,39.09696500000021,39.15465725000021
b13i18,39.15465725000021,39.18350337500021
b13i19,39.18350337500021,39.212349500000215
b13i20,39.212349500000215,39.29888787500022
b13i21,39.29888787500022,39.32773400000022
b13i22,39.32773400000022,39.41427237500022
b13i23,39.41427237500022,39.443118500000224
b13i24,39.443118500000224,39.52965687500023
b13i25,39.52965687500023,39.55850300000023
b13i26,39.55850300000023,39.61619525000023
b13i27,39.61619525000023,39.64504137500023
b13i28,39.64504137500023,39.67388750000024
b13i29,39.67388750000024,39.76042587500024
b13i30,39.76042587500024,39.78927200000024
b13i31,39.78927200000024,39.87581037500024
b13i32,39.87581037500024,39.90465650000024
b13i33,39.90465650000024,39.99119487500025
b13i34,39.99119487500025,40.02004100000025
b13i35,40.02004100000025,40.07773325000025
b13i36,40.07773325000025,40.10657937500025
b14i1,40.10657937500025,40.13542550000025
b14i2,40.13542550000025,40.221963875000256
b14i3,40.221963875000256,40.25081000000026
b14i4,40.25081000000026,40.33734837500026
b14i5,40.33734837500026,40.36619450000026
b14i6,40.36619450000026,40.452732875000265
b14i7,40.452732875000265,40.481579000000266
b14i8,40.481579000000266,40.53927125000027
b14i9,40.53927125000027,40.56811737500027
b14i10,40.56811737500027,40.59696350000027
b14i11,40.59696350000027,40.68350187500028
b14i12,40.68350187500028,40.71234800000028
b14i13,40.71234800000028,40.79888637500028
b14i14,40.79888637500028,40.82773250000028
b14i15,40.82773250000028,40.91427087500029
b14i16,40.91427087500029,40.943117000000285
b14i17,40.943117000000285,41.00080925000029
b14i18,41.00080925000029,41.02965537500029
b14i19,41.02965537500029,41.05850150000029
b14i20,41.05850150000029,41.14503987500029
b14i21,41.14503987500029,41.17388600000029
b14i22,41.17388600000029,41.2604243750003
b14i23,41.2604243750003,41.2892705000003
b14i24,41.2892705000003,41.3758088750003
b14i25,41.3758088750003,41.404655000000304
b14i26,41.404655000000304,41.46234725000031
b14i27,41.46234725000031,41.49119337500031
b14i28,41.49119337500031,41.52003950000031
b14i29,41.52003950000031,41.60657787500031
b14i30,41.60657787500031,41.63542400000031
b14i31,41.63542400000031,41.72196237500032
b14i32,41.72196237500032,41.75080850000032
b14i33,41.75080850000032,41.83734687500032
b14i34,41.83734687500032,41.86619300000032
b14i35,41.86619300000032,41.923885250000325
b14i36,41.923885250000325,41.952731375000326
b15i1,41.952731375000326,41.98157750000033
b15i2,41.98157750000033,42.06811587500033
b15i3,42.06811587500033,42.09696200000033
b15i4,42.09696200000033,42.183500375000335
b15i5,42.183500375000335,42.212346500000336
b15i6,42.212346500000336,42.29888487500034
b15i7,42.29888487500034,42.32773100000034
b15i8,42.32773100000034,42.38542325000034
b15i9,42.38542325000034,42.414269375000345
b15i10,42.414269375000345,42.443115500000346
b15i11,42.443115500000346,42.52965387500035
b15i12,42.52965387500035,42.55850000000035
b15i13,42.55850000000035,42.645038375000354
b15i14,42.645038375000354,42.67388450000036
b15i15,42.67388450000036,42.76042287500036
b15i16,42.76042287500036,42.78926900000036
b15i17,42.78926900000036,42.84696125000036
b15i18,42.84696125000036,42.87580737500036
b15i19,42.87580737500036,42.90465350000037
b15i20,42.90465350000037,42.99119187500037
b15i21,42.99119187500037,43.02003800000037
b15i22,43.02003800000037,43.10657637500037
b15i23,43.10657637500037,43.13542250000037
b15i24,43.13542250000037,43.22196087500038
b15i25,43.22196087500038,43.25080700000038
b15i26,43.25080700000038,43.30849925000038
b15i27,43.30849925000038,43.33734537500038
b15i28,43.33734537500038,43.36619150000038
b15i29,43.36619150000038,43.45272987500039
b15i30,43.45272987500039,43.48157600000039
b15i31,43.48157600000039,43.56811437500039
b15i32,43.56811437500039,43.59696050000039
b15i33,43.59696050000039,43.6834988750004
b15i34,43.6834988750004,43.7123450000004
b15i35,43.7123450000004,43.7700372500004
b15i36,43.7700372500004,43.7988833750004
b16i1,43.7988833750004,43.8277295000004
b16i2,43.8277295000004,43.914267875000405
b16i3,43.914267875000405,43.943114000000406
b16i4,43.943114000000406,44.02965237500041
b16i5,44.02965237500041,44.05849850000041
b16i6,44.05849850000041,44.145036875000415
b16i7,44.145036875000415,44.173883000000416
b16i8,44.173883000000416,44.23157525000042
b16i9,44.23157525000042,44.26042137500042
b16i10,44.26042137500042,44.28926750000042
b16i11,44.28926750000042,44.37580587500042
b16i12,44.37580587500042,44.404652000000425
b16i13,44.404652000000425,44.49119037500043
b16i14,44.49119037500043,44.52003650000043
b16i15,44.52003650000043,44.60657487500043
b16i16,44.60657487500043,44.635421000000434
b16i17,44.635421000000434,44.69311325000044
b16i18,44.69311325000044,44.72195937500044
b16i19,44.72195937500044,44.75080550000044
b16i20,44.75080550000044,44.83734387500044
b16i21,44.83734387500044,44.86619000000045
b16i22,44.86619000000045,44.95272837500045
b16i23,44.95272837500045,44.98157450000045
b16i24,44.98157450000045,45.06811287500045
b16i25,45.06811287500045,45.09695900000045
b16i26,45.09695900000045,45.154651250000455
b16i27,45.154651250000455,45.18349737500046
b16i28,45.18349737500046,45.21234350000046
b16i29,45.21234350000046,45.29888187500046
b16i30,45.29888187500046,45.32772800000046
b16i31,45.32772800000046,45.41426637500047
b16i32,45.41426637500047,45.44311250000047
b16i33,45.44311250000047,45.52965087500047
b16i34,45.52965087500047,45.55849700000047
b16i35,45.55849700000047,45.61618925000048
b16i36,45.61618925000048,45.64503537500048
b17i1,45.64503537500048,45.67388150000048
b17i2,45.67388150000048,45.76041987500048
b17i3,45.76041987500048,45.78926600000048
b17i4,45.78926600000048,45.87580437500048
b17i5,45.87580437500048,45.904650500000486
b17i6,45.904650500000486,45.99118887500049
b17i7,45.99118887500049,46.02003500000049
b17i8,46.02003500000049,46.07772725000049
b17i9,46.07772725000049,46.106573375000494
b17i10,46.106573375000494,46.135419500000495
b17i11,46.135419500000495,46.2219578750005
b17i12,46.2219578750005,46.2508040000005
b17i13,46.2508040000005,46.3373423750005
b17i14,46.3373423750005,46.3661885000005
b17i15,46.3661885000005,46.45272687500051
b17i16,46.45272687500051,46.48157300000051
b17i17,46.48157300000051,46.53926525000051
b17i18,46.53926525000051,46.56811137500051
b17i19,46.56811137500051,46.596957500000514
b17i20,46.596957500000514,46.68349587500052
b17i21,46.68349587500052,46.71234200000052
b17i22,46.71234200000052,46.79888037500052
b17i23,46.79888037500052,46.82772650000052
b17i24,46.82772650000052,46.914264875000526
b17i25,46.914264875000526,46.94311100000053
b17i26,46.94311100000053,47.00080325000053
b17i27,47.00080325000053,47.02964937500053
b17i28,47.02964937500053,47.05849550000053
b17i29,47.05849550000053,47.145033875000536
b17i30,47.145033875000536,47.17388000000054
b17i31,47.17388000000054,47.26041837500054
b17i32,47.26041837500054,47.28926450000054
b17i33,47.28926450000054,47.37580287500055
b17i34,47.37580287500055,47.40464900000055
b17i35,47.40464900000055,47.46234125000055
b17i36,47.46234125000055,47.49118737500055
b18i1,47.49118737500055,47.52003350000055
b18i2,47.52003350000055,47.60657187500056
b18i3,47.60657187500056,47.63541800000056
b18i4,47.63541800000056,47.72195637500056
b18i5,47.72195637500056,47.75080250000056
b18i6,47.75080250000056,47.83734087500056
b18i7,47.83734087500056,47.866187000000565
b18i8,47.866187000000565,47.92387925000057
b18i9,47.92387925000057,47.95272537500057
b18i10,47.95272537500057,47.98157150000057
b18i11,47.98157150000057,48.06810987500057
b18i12,48.06810987500057,48.096956000000574
b18i13,48.096956000000574,48.18349437500058
b18i14,48.18349437500058,48.21234050000058
b18i15,48.21234050000058,48.29887887500058
b18i16,48.29887887500058,48.32772500000058
b18i17,48.32772500000058,48.385417250000586
b18i18,48.385417250000586,48.41426337500059
b18i19,48.41426337500059,48.44310950000059
b18i20,48.44310950000059,48.52964787500059
b18i21,48.52964787500059,48.55849400000059
b18i22,48.55849400000059,48.6450323750006
b18i23,48.6450323750006,48.6738785000006
b18i24,48.6738785000006,48.7604168750006
b18i25,48.7604168750006,48.7892630000006
b18i26,48.7892630000006,48.846955250000605
b18i27,48.846955250000605,48.875801375000606
b18i28,48.875801375000606,48.90464750000061
b18i29,48.90464750000061,48.99118587500061
b18i30,48.99118587500061,49.02003200000061
b18i31,49.02003200000061,49.106570375000615
b18i32,49.106570375000615,49.135416500000616
b18i33,49.135416500000616,49.22195487500062
b18i34,49.22195487500062,49.25080100000062
b18i35,49.25080100000062,49.30849325000062
b18i36,49.30849325000062,49.337339375000624
b19i1,49.337339375000624,49.36619828125063
b19i2,49.36619828125063,49.454361263542296
b19i3,49.454361263542296,49.483818735417294
b19i4,49.483818735417294,49.57132982083396
b19i5,49.57132982083396,49.60089296250062
b19i6,49.60089296250062,49.688718727083966
b19i7,49.688718727083966,49.71790228958396
b19i8,49.71790228958396,49.7768087447923
b19i9,49.7768087447923,49.80604524479229
b19i10,49.80604524479229,49.8353349947923
b19i11,49.8353349947923,49.9233113697923
b19i12,49.9233113697923,49.9527084947923
b19i13,49.9527084947923,50.04051816770896
b19i14,50.04051816770896,50.06953209375063
b19i15,50.06953209375063,50.15766598229229
b19i16,50.15766598229229,50.18678789062563
b19i17,50.18678789062563,50.24557968958397
b19i18,50.24557968958397,50.2747559885423
b19i19,50.2747559885423,50.30398704687563
b19i20,50.30398704687563,50.39327842187564
b19i21,50.39327842187564,50.42361448437563
b19i22,50.42361448437563,50.51423955312563
b19i23,50.51423955312563,50.54419186562563
b19i24,50.54419186562563,50.63516266770896
b19i25,50.63516266770896,50.66522985520896
b19i26,50.66522985520896,50.72542216770895
b19i27,50.72542216770895,50.75554729270895
b19i28,50.75554729270895,50.78573066770895
b19i29,50.78573066770895,50.87639804270894
b19i30,50.87639804270894,50.906698980208944
b19i31,50.906698980208944,50.99721428958394
b19i32,50.99721428958394,51.02763416458394
b19i33,51.02763416458394,51.117998793750616
b19i34,51.117998793750616,51.14853898125062
b19i35,51.14853898125062,51.208661087500616
b19i36,51.208661087500616,51.23875200937562
b20i1,51.23875200937562,51.26938347812562
b20i2,51.26938347812562,51.36302750104229
b20i3,51.36302750104229,51.39432583854229
