interval,start,end
b6i12,22.753839604166657,22.789335002083323
b6i13,22.789335002083323,22.895386528124984
b6i14,22.895386528124984,22.930596945833315
b6i15,22.930596945833315,23.036953558333312
b6i16,23.036953558333312,23.071883478124978
b6i17,23.071883478124978,23.138683749999977
b6i18,23.138683749999977,23.17170236458331
b6i19,23.17170236458331,23.205226435416645
b6i20,23.205226435416645,23.305406886458314
b6i21,23.305406886458314,23.338672008333315
b6i22,23.338672008333315,23.438653773958315
b6i23,23.438653773958315,23.47222861770832
b6i24,23.47222861770832,23.572020292708324
b6i25,23.572020292708324,23.60590205520832
b6i26,23.60590205520832,23.67236830520832
b6i27,23.67236830520832,23.705509930208315
b6i28,23.705509930208315,23.739143571874983
b6i29,23.739143571874983,23.839126124999986
b6i30,23.839126124999986,23.87251704791665
b6i31,23.87251704791665,23.97287400208332
b6i32,23.97287400208332,24.006027353124985
b6i33,24.006027353124985,24.10513672187499
b6i34,24.10513672187499,24.13751687812499
b6i35,24.13751687812499,24.202108003124987
b6i36,24.202108003124987,24.23431956562499
b7i1,24.23431956562499,24.26594070937499
b7i2,24.26594070937499,24.359942034374992
b7i3,24.359942034374992,24.39134744062499
b7i4,24.39134744062499,24.48524135729166
b7i5,24.48524135729166,24.516435359374995
b7i6,24.516435359374995,24.61022930729166
b7i7,24.61022930729166,24.64174040104166
b7i8,24.64174040104166,24.70460665104165
b7i9,24.70460665104165,24.73543974375
b7i10,24.73543974375,24.76674430625
b7i11,24.76674430625,24.860873634375
b7i12,24.860873634375,24.89197566562499
b7i13,24.89197566562499,24.986015729166656
b7i14,24.986015729166656,25.01743498020832
b7i15,25.01743498020832,25.111390847916656
b7i16,25.111390847916656,25.14261192916665
b7i17,25.14261192916665,25.20541590729165
b7i18,25.20541590729165,25.23648987916665
b7i19,25.23648987916665,25.26700867604165
b7i20,25.26700867604165,25.35624929270832
b7i21,25.35624929270832,25.38607407604165
b7i22,25.38607407604165,25.47577689791665
b7i23,25.47577689791665,25.50541887395832
b7i24,25.50541887395832,25.594579908333312
b7i25,25.594579908333312,25.62454412708331
b7i26,25.62454412708331,25.684338439583307
b7i27,25.684338439583307,25.71416893958331
b7i28,25.71416893958331,25.74395537708331
b7i29,25.74395537708331,25.833051533333308
b7i30,25.833051533333308,25.86266331458331
b7i31,25.86266331458331,25.95222437708331
b7i32,25.95222437708331,25.982154557291643
b7i33,25.982154557291643,26.071199668749976
b7i34,26.071199668749976,26.10144694999997
b7i35,26.10144694999997,26.16083795624997
b7i36,26.16083795624997,26.190470612499976
b8i1,26.190470612499976,26.219577763541643
b8i2,26.219577763541643,26.304714646874974
b8i3,26.304714646874974,26.333175721874976
b8i4,26.333175721874976,26.418800489583308
b8i5,26.418800489583308,26.447102588541643
b8i6,26.447102588541643,26.532255748958303
b8i7,26.532255748958303,26.56088056145831
b8i8,26.56088056145831,26.61753685104164
b8i9,26.61753685104164,26.646045038541644
b8i10,26.646045038541644,26.674514757291643
b8i11,26.674514757291643,26.75969276666664
b8i12,26.75969276666664,26.78800986041664
b8i13,26.78800986041664,26.8732050864583
b8i14,26.8732050864583,26.9013720239583
b8i15,26.9013720239583,26.9865866989583
b8i16,26.9865866989583,27.0150734520833
b8i17,27.0150734520833,27.071934795833297
b8i18,27.071934795833297,27.10030964479163
b8i19,27.10030964479163,27.128648399999964
b8i20,27.128648399999964,27.213906908333296
b8i21,27.213906908333296,27.241174487499965
b8i22,27.241174487499965,27.32276960937497
b8i23,27.32276960937497,27.3498996833333
b8i24,27.3498996833333,27.43199913229164
b8i25,27.43199913229164,27.458991395833305
b8i26,27.458991395833305,27.51378892708331
b8i27,27.51378892708331,27.54068057395831
b8i28,27.54068057395831,27.567994042708307
b8i29,27.567994042708307,27.649731480208303
b8i30,27.649731480208303,27.67736255624997
b8i31,27.67736255624997,27.75914977499997
b8i32,27.75914977499997,27.78619555624997
b8i33,27.78619555624997,27.86803507916664
b8i34,27.86803507916664,27.89539796249997
b8i35,27.89539796249997,27.949578470833305
b8i36,27.949578470833305,27.976843246874967
b9i1,27.976843246874967,28.00363009583329
b9i2,28.00363009583329,28.08245937395829
b9i3,28.08245937395829,28.108673131249954
b9i4,28.108673131249954,28.187129794791623
b9i5,28.187129794791623,28.21322128124996
b9i6,28.21322128124996,28.291752285416624
b9i7,28.291752285416624,28.318161785416624
b9i8,28.318161785416624,28.370449263541627
b9i9,28.370449263541627,28.396767076041623
b9i10,28.396767076041623,28.423054607291625
b9i11,28.423054607291625,28.50129854895829
b9i12,28.50129854895829,28.527901454166628
b9i13,28.527901454166628,28.606224797916624
b9i14,28.606224797916624,28.632273454166626
b9i15,28.632273454166626,28.71110959791662
b9i16,28.71110959791662,28.737472932291624
b9i17,28.737472932291624,28.789680891666627
b9i18,28.789680891666627,28.815956451041625
b9i19,28.815956451041625,28.842202366666623
b9i20,28.842202366666623,28.92076674687496
b9i21,28.92076674687496,28.946896832291625
b9i22,28.946896832291625,29.02426301041663
b9i23,29.02426301041663,29.0494267302083
b9i24,29.0494267302083,29.12517778229164
b9i25,29.12517778229164,29.15065653229163
b9i26,29.15065653229163,29.2011073145833
b9i27,29.2011073145833,29.2265036895833
b9i28,29.2265036895833,29.2518728770833
b9i29,29.2518728770833,29.327817689583306
b9i30,29.327817689583306,29.353078720833302
b9i31,29.353078720833302,29.428701127083293
b9i32,29.428701127083293,29.454274172916627
b9i33,29.454274172916627,29.5299962145833
b9i34,29.5299962145833,29.555045027083303
b9i35,29.555045027083303,29.605897465624967
b9i36,29.605897465624967,29.63128420416664
b10i1,29.63128420416664,29.655813578124967
b10i2,29.655813578124967,29.7292486333333
b10i3,29.7292486333333,29.75367687187497
b10i4,29.75367687187497,29.82681046874997
b10i5,29.82681046874997,29.85155071874997
b10i6,29.85155071874997,29.9247975333333
b10i7,29.9247975333333,29.949027220833297
b10i8,29.949027220833297,29.99823243958329
b10i9,29.99823243958329,30.02238845312496
b10i10,30.02238845312496,30.04692926562496
b10i11,30.04692926562496,30.12040432812496
b10i12,30.12040432812496,30.14443938541663
b10i13,30.14443938541663,30.218029297916623
b10i14,30.218029297916623,30.242375360416624
b10i15,30.242375360416624,30.315674211458287
b10i16,30.315674211458287,30.339924648958284
b10i17,30.339924648958284,30.38875817708328
b10i18,30.38875817708328,30.413340605208283
b10i19,30.413340605208283,30.437898749999952
b10i20,30.437898749999952,30.511029572916623
b10i21,30.511029572916623,30.535493469791625
b10i22,30.535493469791625,30.608743226041625
b10i23,30.608743226041625,30.633113267708293
b10i24,30.633113267708293,30.704886392708293
b10i25,30.704886392708293,30.72836690833329
b10i26,30.72836690833329,30.77565911770829
b10i27,30.77565911770829,30.799470180208296
b10i28,30.799470180208296,30.823258805208297
b10i29,30.823258805208297,30.89409432708329
b10i30,30.89409432708329,30.91779370208329
b10i31,30.91779370208329,30.98915296145829
b10i32,30.98915296145829,31.01276408645829
b10i33,31.01276408645829,31.083858637499954
b10i34,31.083858637499954,31.10738248124996
b10i35,31.10738248124996,31.154756870833285
b10i36,31.154756870833285,31.17860685416662
b11i1,31.17860685416662,31.20205510416662
b11i2,31.20205510416662,31.27236760416662
b11i3,31.27236760416662,31.29580510416662
b11i4,31.29580510416662,31.36611760416662
b11i5,31.36611760416662,31.38955510416662
b11i6,31.38955510416662,31.45986760416662
b11i7,31.45986760416662,31.48330510416662
b11i8,31.48330510416662,31.53018010416662
b11i9,31.53018010416662,31.55361760416662
b11i10,31.55361760416662,31.57705510416662
b11i11,31.57705510416662,31.64736760416662
b11i12,31.64736760416662,31.67080510416662
b11i13,31.67080510416662,31.74111760416662
b11i14,31.74111760416662,31.76455510416662
b11i15,31.76455510416662,31.83486760416662
b11i16,31.83486760416662,31.85830510416662
b11i17,31.85830510416662,31.90518010416662
b11i18,31.90518010416662,31.92861760416662
b11i19,31.92861760416662,31.95205510416662
b11i20,31.95205510416662,32.02236760416662
b11i21,32.02236760416662,32.04580510416662
b11i22,32.04580510416662,32.11611760416662
b11i23,32.11611760416662,32.13955510416662
b11i24,32.13955510416662,32.20986760416662
b11i25,32.20986760416662,32.23330510416662
b11i26,32.23330510416662,32.28018010416662
b11i27,32.28018010416662,32.30361760416662
b11i28,32.30361760416662,32.32705510416662
b11i29,32.32705510416662,32.39736760416662
b11i30,32.39736760416662,32.42080510416662
b11i31,32.42080510416662,32.49111760416662
b11i32,32.49111760416662,32.51455510416662
b11i33,32.51455510416662,32.58486760416662
b11i34,32.58486760416662,32.60830510416662
b11i35,32.60830510416662,32.65518010416662
b11i36,32.65518010416662,32.67861760416662
b12i1,32.67861760416662,32.70205510416662
b12i2,32.70205510416662,32.77236760416662
b12i3,32.77236760416662,32.79580510416662
b12i4,32.79580510416662,32.86611760416662
b12i5,32.86611760416662,32.88955510416662
b12i6,32.88955510416662,32.95986760416662
b12i7,32.95986760416662,32.98330510416662
b12i8,32.98330510416662,33.03018010416662
b12i9,33.03018010416662,33.05361760416662
b12i10,33.05361760416662,33.07705510416662
b12i11,33.07705510416662,33.14736760416662
b12i12,33.14736760416662,33.17080510416662
b12i13,33.17080510416662,33.24111760416662
b12i14,33.24111760416662,33.26455510416662
b12i15,33.26455510416662,33.33486760416662
b12i16,33.33486760416662,33.35830510416662
b12i17,33.35830510416662,33.40518010416662
b12i18,33.40518010416662,33.42861760416662
b12i19,33.42861760416662,33.45205510416662
b12i20,33.45205510416662,33.52236760416662
b12i21,33.52236760416662,33.54580510416662
b12i22,33.54580510416662,33.61611760416662
b12i23,33.61611760416662,33.63955510416662
b12i24,33.63955510416662,33.70986760416662
b12i25,33.70986760416662,33.73330510416662
b12i26,33.73330510416662,33.78018010416662
b12i27,33.78018010416662,33.80361760416662
b12i28,33.80361760416662,33.82705510416662
b12i29,33.82705510416662,33.89736760416662
b12i30,33.89736760416662,33.92080510416662
b12i31,33.92080510416662,33.99111760416662
b12i32,33.99111760416662,34.01455510416662
b12i33,34.01455510416662,34.08486760416662
b12i34,34.08486760416662,34.10830510416662
b12i35,34.10830510416662,34.15518010416662
b12i36,34.15518010416662,34.17861760416662
b13i1,34.17861760416662,34.20205510416662
b13i2,34.20205510416662,34.27236760416662
b13i3,34.27236760416662,34.29580510416662
b13i4,34.29580510416662,34.36611760416662
b13i5,34.36611760416662,34.38955510416662
b13i6,34.38955510416662,34.45986760416662
b13i7,34.45986760416662,34.48330510416662
b13i8,34.48330510416662,34.53018010416662
b13i9,34.53018010416662,34.55361760416662
b13i10,34.55361760416662,34.57705510416662
b13i11,34.57705510416662,34.64736760416662
b13i12,34.64736760416662,34.67080510416662
b13i13,34.67080510416662,34.74111760416662
b13i14,34.74111760416662,34.76455510416662
b13i15,34.76455510416662,34.83486760416662
b13i16,34.83486760416662,34.85830510416662
b13i17,34.85830510416662,34.90518010416662
b13i18,34.90518010416662,34.92861760416662
b13i19,34.92861760416662,34.95205510416662
b13i20,34.95205510416662,35.02236760416662
b13i21,35.02236760416662,35.04580510416662
b13i22,35.04580510416662,35.11611760416662
b13i23,35.11611760416662,35.13955510416662
b13i24,35.13955510416662,35.20986760416662
b13i25,35.20986760416662,35.23330510416662
b13i26,35.23330510416662,35.28018010416662
b13i27,35.28018010416662,35.30361760416662
b13i28,35.30361760416662,35.32705510416662
b13i29,35.32705510416662,35.39736760416662
b13i30,35.39736760416662,35.42080510416662
b13i31,35.42080510416662,35.49111760416662
b13i32,35.49111760416662,35.51455510416662
b13i33,35.51455510416662,35.58486760416662
b13i34,35.58486760416662,35.60830510416662
b13i35,35.60830510416662,35.65518010416662
b13i36,35.65518010416662,35.67861760416662
b14i1,35.67861760416662,35.70205510416662
b14i2,35.70205510416662,35.77236760416662
b14i3,35.77236760416662,35.79580510416662
b14i4,35.79580510416662,35.86611760416662
b14i5,35.86611760416662,35.88955510416662
b14i6,35.88955510416662,35.95986760416662
b14i7,35.95986760416662,35.98330510416662
b14i8,35.98330510416662,36.03018010416662
b14i9,36.03018010416662,36.05361760416662
b14i10,36.05361760416662,36.07705510416662
b14i11,36.07705510416662,36.14736760416662
b14i12,36.14736760416662,36.17080510416662
b14i13,36.17080510416662,36.24111760416662
b14i14,36.24111760416662,36.26455510416662
b14i15,36.26455510416662,36.33486760416662
b14i16,36.33486760416662,36.35830510416662
b14i17,36.35830510416662,36.40518010416662
b14i18,36.40518010416662,36.42861760416662
b14i19,36.42861760416662,36.45205510416662
b14i20,36.45205510416662,36.52236760416662
b14i21,36.52236760416662,36.54580510416662
b14i22,36.54580510416662,36.61611760416662
b14i23,36.61611760416662,36.63955510416662
b14i24,36.63955510416662,36.70986760416662
b14i25,36.70986760416662,36.73330510416662
b14i26,36.73330510416662,36.78018010416662
b14i27,36.78018010416662,36.80361760416662
b14i28,36.80361760416662,36.82705510416662
b14i29,36.82705510416662,36.89736760416662
b14i30,36.89736760416662,36.92080510416662
b14i31,36.92080510416662,36.99111760416662
b14i32,36.99111760416662,37.01455510416662
b14i33,37.01455510416662,37.08486760416662
b14i34,37.08486760416662,37.10830510416662
b14i35,37.10830510416662,37.15518010416662
b14i36,37.15518010416662,37.17861760416662
b15i1,37.17861760416662,37.20205510416662
b15i2,37.20205510416662,37.27236760416662
b15i3,37.27236760416662,37.29580510416662
b15i4,37.29580510416662,37.36611760416662
b15i5,37.36611760416662,37.38955510416662
b15i6,37.38955510416662,37.45986760416662
b15i7,37.45986760416662,37.48330510416662
b15i8,37.48330510416662,37.53018010416662
b15i9,37.53018010416662,37.55361760416662
b15i10,37.55361760416662,37.57705510416662
b15i11,37.57705510416662,37.64736760416662
b15i12,37.64736760416662,37.67080510416662
b15i13,37.67080510416662,37.74111760416662
b15i14,37.74111760416662,37.76455510416662
b15i15,37.76455510416662,37.83486760416662
b15i16,37.83486760416662,37.85830510416662
b15i17,37.85830510416662,37.90518010416662
b15i18,37.90518010416662,37.92861760416662
b15i19,37.92861760416662,37.95205510416662
b15i20,37.95205510416662,38.02236760416662
b15i21,38.02236760416662,38.04580510416662
b15i22,38.04580510416662,38.11611760416662
b15i23,38.11611760416662,38.13955510416662
b15i24,38.13955510416662,38.20986760416662
b15i25,38.20986760416662,38.23330510416662
b15i26,38.23330510416662,38.28018010416662
b15i27,38.28018010416662,38.30361760416662
b15i28,38.30361760416662,38.32705510416662
b15i29,38.32705510416662,38.39736760416662
b15i30,38.39736760416662,38.42080510416662
b15i31,38.42080510416662,38.49111760416662
b15i32,38.49111760416662,38.51455510416662
b15i33,38.51455510416662,38.58486760416662
b15i34,38.58486760416662,38.60830510416662
b15i35,38.60830510416662,38.65518010416662
b15i36,38.65518010416662,38.67861760416662
b16i1,38.67861760416662,38.70205510416662
b16i2,38.70205510416662,38.77236760416662
b16i3,38.77236760416662,38.79580510416662
b16i4,38.79580510416662,38.86611760416662
b16i5,38.86611760416662,38.88955510416662
b16i6,38.88955510416662,38.95986760416662
b16i7,38.95986760416662,38.98330510416662
b16i8,38.98330510416662,39.03018010416662
b16i9,39.03018010416662,39.05361760416662
b16i10,39.05361760416662,39.07705510416662
b16i11,39.07705510416662,39.14736760416662
b16i12,39.14736760416662,39.17080510416662
b16i13,39.17080510416662,39.24111760416662
b16i14,39.24111760416662,39.26455510416662
b16i15,39.26455510416662,39.33486760416662
b16i16,39.33486760416662,39.35830510416662
b16i17,39.35830510416662,39.40518010416662
b16i18,39.40518010416662,39.42861760416662
b16i19,39.42861760416662,39.45205510416662
b16i20,39.45205510416662,39.52236760416662
b16i21,39.52236760416662,39.54580510416662
b16i22,39.54580510416662,39.61611760416662
b16i23,39.61611760416662,39.63955510416662
b16i24,39.63955510416662,39.70986760416662
b16i25,39.70986760416662,39.73330510416662
b16i26,39.73330510416662,39.78018010416662
b16i27,39.78018010416662,39.80361760416662
b16i28,39.80361760416662,39.82705510416662
b16i29,39.82705510416662,39.89736760416662
b16i30,39.89736760416662,39.92080510416662
b16i31,39.92080510416662,39.99111760416662
b16i32,39.99111760416662,40.01455510416662
b16i33,40.01455510416662,40.08486760416662
b16i34,40.08486760416662,40.10830510416662
b16i35,40.10830510416662,40.15518010416662
b16i36,40.15518010416662,40.17861760416662
b17i1,40.17861760416662,40.20205510416662
b17i2,40.20205510416662,40.27236760416662
b17i3,40.27236760416662,40.29580510416662
b17i4,40.29580510416662,40.36611760416662
b17i5,40.36611760416662,40.38955510416662
b17i6,40.38955510416662,40.45986760416662
b17i7,40.45986760416662,40.48330510416662
b17i8,40.48330510416662,40.53018010416662
b17i9,40.53018010416662,40.55361760416662
b17i10,40.55361760416662,40.57705510416662
b17i11,40.57705510416662,40.64736760416662
b17i12,40.64736760416662,40.67080510416662
b17i13,40.67080510416662,40.74111760416662
b17i14,40.74111760416662,40.76455510416662
b17i15,40.76455510416662,40.83486760416662
b17i16,40.83486760416662,40.85830510416662
b17i17,40.85830510416662,40.90518010416662
b17i18,40.90518010416662,40.92861760416662
b17i19,40.92861760416662,40.95205510416662
b17i20,40.95205510416662,41.02236760416662
b17i21,41.02236760416662,41.04580510416662
b17i22,41.04580510416662,41.11611760416662
b17i23,41.11611760416662,41.13955510416662
b17i24,41.13955510416662,41.20986760416662
b17i25,41.20986760416662,41.23330510416662
b17i26,41.23330510416662,41.28018010416662
b17i27,41.28018010416662,41.30361760416662
b17i28,41.30361760416662,41.32705510416662
b17i29,41.32705510416662,41.39736760416662
b17i30,41.39736760416662,41.42080510416662
b17i31,41.42080510416662,41.49111760416662
b17i32,41.49111760416662,41.51455510416662
b17i33,41.51455510416662,41.58486760416662
b17i34,41.58486760416662,41.60830510416662
b17i35,41.60830510416662,41.65518010416662
b17i36,41.65518010416662,41.67861760416662
b18i1,41.67861760416662,41.70205510416662
b18i2,41.70205510416662,41.77236760416662
b18i3,41.77236760416662,41.79580510416662
b18i4,41.79580510416662,41.86611760416662
b18i5,41.86611760416662,41.88955510416662
b18i6,41.88955510416662,41.95986760416662
b18i7,41.95986760416662,41.98330510416662
b18i8,41.98330510416662,42.03018010416662
b18i9,42.03018010416662,42.05361760416662
b18i10,42.05361760416662,42.07705510416662
b18i11,42.07705510416662,42.14736760416662
b18i12,42.14736760416662,42.17080510416662
b18i13,42.17080510416662,42.24111760416662
b18i14,42.24111760416662,42.26455510416662
b18i15,42.26455510416662,42.33486760416662
b18i16,42.33486760416662,42.35830510416662
b18i17,42.35830510416662,42.40518010416662
b18i18,42.40518010416662,42.42861760416662
b18i19,42.42861760416662,42.45205510416662
b18i20,42.45205510416662,42.52236760416662
b18i21,42.52236760416662,42.54580510416662
b18i22,42.54580510416662,42.61611760416662
b18i23,42.61611760416662,42.63955510416662
b18i24,42.63955510416662,42.70986760416662
b18i25,42.70986760416662,42.73330510416662
b18i26,42.73330510416662,42.78018010416662
b18i27,42.78018010416662,42.80361760416662
b18i28,42.80361760416662,42.82705510416662
b18i29,42.82705510416662,42.89736760416662
b18i30,42.89736760416662,42.92080510416662
b18i31,42.92080510416662,42.99111760416662
b18i32,42.99111760416662,43.01455510416662
b18i33,43.01455510416662,43.08486760416662
b18i34,43.08486760416662,43.10830510416662
b18i35,43.10830510416662,43.15518010416662
b18i36,43.15518010416662,43.17861760416662
b19i1,43.17861760416662,43.20245683749995
b19i2,43.20245683749995,43.27409447499995
b19i3,43.27409447499995,43.29803246354162
b19i4,43.29803246354162,43.36954198020828
b19i5,43.36954198020828,43.39356892708327
b19i6,43.39356892708327,43.46534486874994
b19i7,43.46534486874994,43.48906643124994
b19i8,43.48906643124994,43.53694954062494
b19i9,43.53694954062494,43.56111183124994
b19i10,43.56111183124994,43.58492289374994
b19i11,43.58492289374994,43.656446331249946
b19i12,43.656446331249946,43.680347893749946
b19i13,43.680347893749946,43.752143831249946
b19i14,43.752143831249946,43.77613695624995
b19i15,43.77613695624995,43.84780792708329
b19i16,43.84780792708329,43.87189361458329
b19i17,43.87189361458329,43.919710311458296
b19i18,43.919710311458296,43.94344054166663
b19i19,43.94344054166663,43.96761997916663
b19i20,43.96761997916663,44.03904224479162
b19i21,44.03904224479162,44.06331643229163
b19i22,44.06331643229163,44.13501931666664
b19i23,44.13501931666664,44.15898327291664
b19i24,44.15898327291664,44.23178503541663
b19i25,44.23178503541663,44.25666000937496
b19i26,44.25666000937496,44.30564338437495
b19i27,44.30564338437495,44.330568174999954
b19i28,44.330568174999954,44.35513361249996
b19i29,44.35513361249996,44.42933929999995
b19i30,44.42933929999995,44.45400417499995
b19i31,44.45400417499995,44.52768713333329
b19i32,44.52768713333329,44.55245263333329
b19i33,44.55245263333329,44.62643715312496
b19i34,44.62643715312496,44.65130452812495
b19i35,44.65130452812495,44.70067625937496
b19i36,44.70067625937496,44.7251797583333
b20i1,44.7251797583333,44.75054062187497
b20i2,44.75054062187497,44.826806697916645
b20i3,44.826806697916645,44.85229961458331
b20i4,44.85229961458331,44.92888562291663
