interval,start,end
b13i10,37.19738236562432,37.2777394281243
b13i11,37.2777394281243,37.30452511562429
b13i12,37.30452511562429,37.38488217812428
b13i13,37.38488217812428,37.411667865624274
b13i14,37.411667865624274,37.49202492812426
b13i15,37.49202492812426,37.518810615624254
b13i16,37.518810615624254,37.59916767812424
b13i17,37.59916767812424,37.62595336562424
b13i18,37.62595336562424,37.70631042812422
b13i19,37.70631042812422,37.73309611562421
b13i20,37.73309611562421,37.8134531781242
b13i21,37.8134531781242,37.840238865624194
b13i22,37.840238865624194,37.92059592812418
b13i23,37.92059592812418,37.947381615624174
b13i24,37.947381615624174,38.02773867812416
b13i25,38.02773867812416,38.05452436562416
b13i26,38.05452436562416,38.13488142812414
b13i27,38.13488142812414,38.16166711562413
b13i28,38.16166711562413,38.24202417812412
b13i29,38.24202417812412,38.268809865624114
b13i30,38.268809865624114,38.3491669281241
b13i31,38.3491669281241,38.375952615624094
b13i32,38.375952615624094,38.45630967812408
b14i1,38.45630967812408,38.48309536562408
b14i2,38.48309536562408,38.56345242812406
b14i3,38.56345242812406,38.59023811562405
b14i4,38.59023811562405,38.67059517812404
b14i5,38.67059517812404,38.697380865624034
b14i6,38.697380865624034,38.77773792812402
b14i7,38.77773792812402,38.804523615624014
b14i8,38.804523615624014,38.884880678124
b14i9,38.884880678124,38.911666365624
b14i10,38.911666365624,38.99202342812398
b14i11,38.99202342812398,39.01880911562397
b14i12,39.01880911562397,39.09916617812396
b14i13,39.09916617812396,39.12595186562395
b14i14,39.12595186562395,39.20630892812394
b14i15,39.20630892812394,39.23309461562393
b14i16,39.23309461562393,39.31345167812392
b14i17,39.31345167812392,39.34023736562391
b14i18,39.34023736562391,39.4205944281239
b14i19,39.4205944281239,39.44738011562389
b14i20,39.44738011562389,39.52773717812388
b14i21,39.52773717812388,39.55452286562387
b14i22,39.55452286562387,39.63487992812386
b14i23,39.63487992812386,39.66166561562385
b14i24,39.66166561562385,39.74202267812384
b14i25,39.74202267812384,39.76880836562383
b14i26,39.76880836562383,39.84916542812382
b14i27,39.84916542812382,39.87595111562381
b14i28,39.87595111562381,39.9563081781238
b14i29,39.9563081781238,39.98309386562379
b14i30,39.98309386562379,40.06345092812378
b14i31,40.06345092812378,40.09023661562377
b14i32,40.09023661562377,40.17059367812376
b15i1,40.17059367812376,40.19737936562375
b15i2,40.19737936562375,40.27773642812374
b15i3,40.27773642812374,40.30452211562373
b15i4,40.30452211562373,40.38487917812372
b15i5,40.38487917812372,40.41166486562371
b15i6,40.41166486562371,40.4920219281237
b15i7,40.4920219281237,40.51880761562369
b15i8,40.51880761562369,40.59916467812368
b15i9,40.59916467812368,40.62595036562367
b15i10,40.62595036562367,40.70630742812366
b15i11,40.70630742812366,40.73309311562365
b15i12,40.73309311562365,40.81345017812364
b15i13,40.81345017812364,40.84023586562363
b15i14,40.84023586562363,40.92059292812362
b15i15,40.92059292812362,40.94737861562361
b15i16,40.94737861562361,41.0277356781236
b15i17,41.0277356781236,41.05452136562359
